doc,authors,institution,language,status_article,pages,year,date,country,city,latitud,longitud
59336,Debora Nayar Hoff,Universidade Federal do Pampa - UNIPAMPA,pt_BR,Published,24,2015,2015-10-14 14:17:19,Brazil,Bage,303.945.182,943.451.345
59336,Daniel Gomes Mesquita,Universidade Federal do Pampa - UNIPAMPA,pt_BR,Published,24,2015,2015-10-14 14:17:19,Brazil,Bage,303.945.182,943.451.345
85091,Gabriella Lopes Andrade,Universidade Federal do Pampa - Unipampa,en_US,Published,9,2018,2018-07-23 19:38:04,Brazil,Bage,303.945.182,943.451.345
85091,Marcia Cristina Cera,Universidade Federal do Pampa - Unipampa,en_US,Published,9,2018,2018-07-23 19:38:04,Brazil,Bage,303.945.182,943.451.345
25948,João Pablo Silva da Silva,Universidade Federal do Pampa - Unipampa,pt_BR,Published,17,2012,2012-02-14 14:31:54,Brazil,Bage,303.945.182,943.451.345
97479,Filipe Saraiva,Universidade Federal do Pará - UFPA,en_US,Published,12,2019,2019-10-18 10:54:29,Brazil,Belem,-145.056,-484.682.453
11066,Luciana Maria Azevedo Nascimento,Universidade Federal do Pará - UFPA,pt_BR,Published,13,2009,2009-10-23 16:17:19,Brazil,Belem,-145.056,-484.682.453
11066,Carla Alessandra Lima Reis,Universidade Federal do Pará - UFPA,pt_BR,Published,13,2009,2009-10-23 16:17:19,Brazil,Belem,-145.056,-484.682.453
97479,Italo Ramon da Costa Campos,Universidade Federal do Pará - UFPA,en_US,Published,12,2019,2019-10-18 10:54:29,Brazil,Belem,-145.056,-484.682.453
11066,Talita Vieira Ribeiro,Universidade Federal do Pará - UFPA,pt_BR,Published,13,2009,2009-10-23 16:17:19,Brazil,Belem,-145.056,-484.682.453
11066,Rodrigo Quites Reis,Universidade Federal do Pará - UFPA,pt_BR,Published,13,2009,2009-10-23 16:17:19,Brazil,Belem,-145.056,-484.682.453
11066,Adailton Magalhães Lima,Universidade Federal do Pará - UFPA,pt_BR,Published,13,2009,2009-10-23 16:17:19,Brazil,Belem,-145.056,-484.682.453
121425,Daniel W. S. Rocha,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG",en_US,Published,10,2022,2022-01-07 19:47:24,Brazil,Belo Horizonte,-199.227.318,-439.450.948
51452,Juliana Carvalho Tavares,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,22,2014,2014-11-10 10:42:18,Brazil,Belo Horizonte,-199.227.318,-439.450.948
6012,Bruno Evangelista,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,43,2008,2008-09-24 10:35:17,Brazil,Belo Horizonte,-199.227.318,-439.450.948
121425,Eduardo Cardoso Melo,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG",en_US,Published,10,2022,2022-01-07 19:47:24,Brazil,Belo Horizonte,-199.227.318,-439.450.948
18244,Daniel da Silva Diogo Lara,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,16,2011,2011-01-20 14:40:02,Brazil,Belo Horizonte,-199.227.318,-439.450.948
51452,Danielle Bernardes,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,22,2014,2014-11-10 10:42:18,Brazil,Belo Horizonte,-199.227.318,-439.450.948
18244,Alexandre Wagner Chagas Faria,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,16,2011,2011-01-20 14:40:02,Brazil,Belo Horizonte,-199.227.318,-439.450.948
10082,Rodolfo Resende,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,18,2009,2009-09-14 13:51:34,Brazil,Belo Horizonte,-199.227.318,-439.450.948
18244,Antônio Alfredo Ferreira Loureiro,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,16,2011,2011-01-20 14:40:02,Brazil,Belo Horizonte,-199.227.318,-439.450.948
49242,Poliane C. Oliveira Brandão,Pontifícia Universidade Católica de Minas Gerais - PUC Minas,pt_BR,Published,22,2014,2014-07-29 23:33:48,Brazil,Belo Horizonte,-199.227.318,-439.450.948
49242,Larissa Fernandes Leijôto,Pontifícia Universidade Católica de Minas Gerais - PUC Minas,pt_BR,Published,22,2014,2014-07-29 23:33:48,Brazil,Belo Horizonte,-199.227.318,-439.450.948
56374,Ruy de Oliveira,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG",pt_BR,Published,32,2015,2015-06-12 02:50:40,Brazil,Belo Horizonte,-199.227.318,-439.450.948
40202,Raquel Oliveira Prates,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,27,2013,2013-05-28 11:01:44,Brazil,Belo Horizonte,-199.227.318,-439.450.948
18244,Leandro Pfleger de Aguiar,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,16,2011,2011-01-20 14:40:02,Brazil,Belo Horizonte,-199.227.318,-439.450.948
11473,João Victor Boechat Gomide,Universidade FUMEC,pt_BR,Published,27,2009,2009-11-24 18:01:35,Brazil,Belo Horizonte,-199.227.318,-439.450.948
40202,Soraia de Souza Reis,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,27,2013,2013-05-28 11:01:44,Brazil,Belo Horizonte,-199.227.318,-439.450.948
11473,Arnaldo de Albuquerque Araújo,Departamento de Ciência da Computação - UFMG,pt_BR,Published,27,2009,2009-11-24 18:01:35,Brazil,Belo Horizonte,-199.227.318,-439.450.948
20816,Vagner Francisco Le Roy,Centro Universitário de Belo Horizonte - UniBH,pt_BR,Published,14,2011,2011-06-14 15:17:11,Brazil,Belo Horizonte,-199.227.318,-439.450.948
56374,Ed’ Wilson Tavares Ferreira,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG",pt_BR,Published,32,2015,2015-06-12 02:50:40,Brazil,Belo Horizonte,-199.227.318,-439.450.948
37870,Sara Guimarães,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,25,2013,2013-03-16 23:41:52,Brazil,Belo Horizonte,-199.227.318,-439.450.948
121425,Bruno Alberto Soares Oliveira,Universidade Federal de Minas Gerais - UFMG,en_US,Published,10,2022,2022-01-07 19:47:24,Brazil,Belo Horizonte,-199.227.318,-439.450.948
56374,Felipe Cesar Costa Alves,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG",pt_BR,Published,32,2015,2015-06-12 02:50:40,Brazil,Belo Horizonte,-199.227.318,-439.450.948
107202,Felippe Brandão Barros,Universidade Federal de Minas Gerais - UFMG,en_US,Published,11,2020,2020-09-02 10:18:08,Brazil,Belo Horizonte,-199.227.318,-439.450.948
56374,Valtemir Emerencio Nascimento,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG",pt_BR,Published,32,2015,2015-06-12 02:50:40,Brazil,Belo Horizonte,-199.227.318,-439.450.948
37870,Hérico Valiati,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,25,2013,2013-03-16 23:41:52,Brazil,Belo Horizonte,-199.227.318,-439.450.948
107202,Mauricio Alves Loureiro,Universidade Federal de Minas Gerais - UFMG,en_US,Published,11,2020,2020-09-02 10:18:08,Brazil,Belo Horizonte,-199.227.318,-439.450.948
15126,Sérgio Mariano Dias,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,26,2010,2010-08-01 14:23:30,Brazil,Belo Horizonte,-199.227.318,-439.450.948
49242,Thiago Assis de Oliveira Rodrigues,Pontifícia Universidade Católica de Minas Gerais - PUC Minas,pt_BR,Published,22,2014,2014-07-29 23:33:48,Brazil,Belo Horizonte,-199.227.318,-439.450.948
37870,Wagner Meira Jr.,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,25,2013,2013-03-16 23:41:52,Brazil,Belo Horizonte,-199.227.318,-439.450.948
107202,Tairone Nunes Magalhaes,Universidade Federal de Minas Gerais - UFMG,en_US,Published,11,2020,2020-09-02 10:18:08,Brazil,Belo Horizonte,-199.227.318,-439.450.948
79152,Charles Tim Batista Garrocho,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG",pt_BR,Published,11,2017,2017-12-23 17:25:30,Brazil,Belo Horizonte,-199.227.318,-439.450.948
15126,Newton José Vieria,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,26,2010,2010-08-01 14:23:30,Brazil,Belo Horizonte,-199.227.318,-439.450.948
37349,Silvio Jamil Ferzoli Guimarães,Pontifícia Universidade Católica de Minas Gerais - PUC Minas,pt_BR,Published,15,2013,2013-02-25 21:16:01,Brazil,Belo Horizonte,-199.227.318,-439.450.948
37349,Henrique Batista Silva,Universidade Federal de Minas Gerais - UFMG,pt_BR,Published,15,2013,2013-02-25 21:16:01,Brazil,Belo Horizonte,-199.227.318,-439.450.948
37349,Zenilton Kleber Gonçalves Patrocínio,Pontifícia Universidade Católica de Minas Gerais - PUC Minas,pt_BR,Published,15,2013,2013-02-25 21:16:01,Brazil,Belo Horizonte,-199.227.318,-439.450.948
7024,Dionísio Doering,Laboratório Nacional de Lawrence Berkeley,pt_BR,Published,17,2008,2008-12-03 14:04:02,Estados Unidos,Berkeley,378.708.393,-122.272.863
128836,Ariane Hayana Thomé de Farias,Corregedoria-Geral da Justiça de Roraima - CGJ-RR,en_US,Published,7,2022,2022-12-12 17:41:58,Brazil,Boa Vista,28.208.478,-606.719.582
108126,Carlos Manoel Pedro Vaz,Empresa Brasileira de Pesquisa Agropecuária - EMBRAPA,en_US,Published,23,2020,2020-10-04 23:10:13,Brazil,Brasilia,-103.333.333,-53.2
79334,Wagner Arbex,Empresa Brasileira de Pesquisa Agropecuária - EMBRAPA,pt_BR,Published,7,2018,2018-01-02 22:58:40,Brazil,Brasilia,-103.333.333,-53.2
108126,Ednaldo José Ferreira,Empresa Brasileira de Pesquisa Agropecuária - EMBRAPA,en_US,Published,23,2020,2020-10-04 23:10:13,Brazil,Brasilia,-103.333.333,-53.2
112813,Otávio Augusto Maciel Camargo,Centro de Desenvolvimento de Sistemas do Exército Brasileiro - CDS,en_US,Published,10,2021,2021-04-07 09:44:44,Brazil,Brasilia,-103.333.333,-53.2
128836,Lucas José Gonçalves Freitas,Universidade de Brasilia - UnB,en_US,Published,7,2022,2022-12-12 17:41:58,Brazil,Brasilia,-103.333.333,-53.2
107041,Conceição de Maria Albuquerque Alves,Universidade de Brasilia - UnB,en_US,Published,16,2020,2020-08-30 22:22:28,Brazil,Brasilia,-103.333.333,-53.2
107041,Guido Dutra de Oliveira,Universidade de Brasilia - UnB,en_US,Published,16,2020,2020-08-30 22:22:28,Brazil,Brasilia,-103.333.333,-53.2
128836,Thaís Carvalho Valadares Rodrigues,Universidade de Brasilia - UnB,en_US,Published,7,2022,2022-12-12 17:41:58,Brazil,Brasilia,-103.333.333,-53.2
49491,Thiago Teixeira Santos,Empresa Brasileira de Pesquisa Agropecuária - EMBRAPA,en_US,Published,35,2014,2014-08-12 14:29:54,Brazil,Brasilia,-103.333.333,-53.2
128836,Pamella Sada Dias Edokawa,"Secretaria de Gestao Estratégica, Supremo Tribunal Federal",en_US,Published,7,2022,2022-12-12 17:41:58,Brazil,Brasilia,-103.333.333,-53.2
112813,Cesar Augusto Borges,Centro de Desenvolvimento de Sistemas do Exército Brasileiro - CDS,en_US,Published,10,2021,2021-04-07 09:44:44,Brazil,Brasilia,-103.333.333,-53.2
107041,Celia Ghedini Ralha,Universidade de Brasilia - UnB,en_US,Published,16,2020,2020-08-30 22:22:28,Brazil,Brasilia,-103.333.333,-53.2
107041,Pedro Phelipe Gonçalves Porto,Universidade de Brasilia - UnB,en_US,Published,16,2020,2020-08-30 22:22:28,Brazil,Brasilia,-103.333.333,-53.2
128836,Euler Rodrigues de Alencar,"Secretaria de Gestao Estratégica, Supremo Tribunal Federal",en_US,Published,7,2022,2022-12-12 17:41:58,Brazil,Brasilia,-103.333.333,-53.2
5964,Jörn Loviscach,Universidade de Bremen,pt_BR,Published,39,2008,2008-09-18 23:40:07,Brazil,Bremen,530.758.196,88.071.646
86380,Diógenes Antonio Marques José,Universidade do Estado de Mato Grosso - UNEMAT,en_US,Published,17,2018,2018-09-02 19:36:56,Brazil,Caceres,397.591.725,-61.379.457.147.709
46848,Sidney Pimentel Eleutério,Universidade Estadual da Paraíba - UEPB,en_US,Published,14,2014,2014-05-06 09:47:47,Brazil,Campina Grande,-72.246.743,-358.771.292
46848,Eanes Torres Pereira,Universidade Federal de Campina Grande - UFCG,en_US,Published,14,2014,2014-05-06 09:47:47,Brazil,Campina Grande,-72.246.743,-358.771.292
111817,Geovane do Nascimento Silva,Universidade Federal de Campina Grande - UFCG,en_US,Published,14,2021,2021-03-01 10:08:06,Brazil,Campina Grande,-72.246.743,-358.771.292
46848,João Marques Carvalho,Universidade Federal de Campina Grande - UFCG,en_US,Published,14,2014,2014-05-06 09:47:47,Brazil,Campina Grande,-72.246.743,-358.771.292
111817,Eanes Torres Pereira,Universidade Federal de Campina Grande - UFCG,en_US,Published,14,2021,2021-03-01 10:08:06,Brazil,Campina Grande,-72.246.743,-358.771.292
58551,Eanes Torres Pereira,Universidade Federal de Campina Grande - UFCG,pt_BR,Published,18,2015,2015-09-15 17:46:26,Brazil,Campina Grande,-72.246.743,-358.771.292
116017,Eanes Torres Pereira,Universidade Federal de Campina Grande - UFCG,en_US,Published,12,2021,2021-06-16 17:14:34,Brazil,Campina Grande,-72.246.743,-358.771.292
58551,Ítalo de Pontes Oliveira,Universidade Federal de Campina Grande - UFCG,pt_BR,Published,18,2015,2015-09-15 17:46:26,Brazil,Campina Grande,-72.246.743,-358.771.292
25646,Patrícia Duarte de Lima Machado,Universidade Federal de Campina Grande - UFCG,pt_BR,Published,15,2012,2012-01-30 18:07:32,Brazil,Campina Grande,-72.246.743,-358.771.292
25646,Francisco Gomes Oliveira,Universidade Federal de Campina Grande - UFCG,pt_BR,Published,15,2012,2012-01-30 18:07:32,Brazil,Campina Grande,-72.246.743,-358.771.292
116017,Rafaela de Amorim Barbosa Silva,Universidade Federal de Campina Grande - UFCG,en_US,Published,12,2021,2021-06-16 17:14:34,Brazil,Campina Grande,-72.246.743,-358.771.292
58551,Herman Martins Gomes,Universidade Federal de Campina Grande - UFCG,pt_BR,Published,18,2015,2015-09-15 17:46:26,Brazil,Campina Grande,-72.246.743,-358.771.292
103182,Tiago Tavares,Universidade Estadual de Campinas - Unicamp,en_US,Published,15,2020,2020-05-19 20:19:21,Brazil,Campinas,-229.056.391,-47.059.564
12362,Siome Klein Goldenstein,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,0,2010,2010-03-08 15:21:02,Brazil,Campinas,-229.056.391,-47.059.564
7147,Lee Luan Ling,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,17,2008,2008-12-12 11:12:23,Brazil,Campinas,-229.056.391,-47.059.564
103182,Christhian Henrique Gomes Fonseca,Universidade Estadual de Campinas - Unicamp,en_US,Published,15,2020,2020-05-19 20:19:21,Brazil,Campinas,-229.056.391,-47.059.564
5694,Jerônimo Pellegrini,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,46,2008,2008-08-31 15:18:00,Brazil,Campinas,-229.056.391,-47.059.564
117481,Júlio Cesar dos Reis,Universidade Estadual de Campinas - Unicamp,en_US,Published,25,2021,2021-08-06 12:24:09,Brazil,Campinas,-229.056.391,-47.059.564
11296,Helio Pedrini,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,28,2009,2009-11-08 21:01:49,Brazil,Campinas,-229.056.391,-47.059.564
49492,Helio Pedrini,Universidade Estadual de Campinas - Unicamp,en_US,Published,25,2014,2014-08-10 10:20:31,Brazil,Campinas,-229.056.391,-47.059.564
12327,Maria Cristina Tavares,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,24,2010,2010-03-05 16:33:03,Brazil,Campinas,-229.056.391,-47.059.564
110837,Lucas Fernando Souza de Castro,Universidade Estadual de Campinas - Unicamp,en_US,Published,9,2021,2021-01-20 23:57:48,Brazil,Campinas,-229.056.391,-47.059.564
117481,Daniel Felix Brito,Centro de Tecnologia da Informação Renato Archer - CTI,en_US,Published,25,2021,2021-08-06 12:24:09,Brazil,Campinas,-229.056.391,-47.059.564
6014,Anderson Rocha,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,27,2008,2008-09-24 10:41:11,Brazil,Campinas,-229.056.391,-47.059.564
116606,Tiago Fernandes Tavares,Universidade Estadual de Campinas - Unicamp,en_US,Published,3,2021,2021-07-07 19:40:02,Brazil,Campinas,-229.056.391,-47.059.564
119164,Claudia Bauzer Medeiros,Universidade Estadual de Campinas - Unicamp,en_US,Published,10,2021,2021-10-07 17:09:00,Brazil,Campinas,-229.056.391,-47.059.564
26274,Carla Negri Lintzmayer,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,21,2012,2012-03-07 13:48:00,Brazil,Campinas,-229.056.391,-47.059.564
119164,Gustavo Caetano Borges,Universidade Estadual de Campinas - Unicamp,en_US,Published,10,2021,2021-10-07 17:09:00,Brazil,Campinas,-229.056.391,-47.059.564
12104,Scheila Guedes Garcez,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,17,2010,2010-02-19 13:38:29,Brazil,Campinas,-229.056.391,-47.059.564
12327,Clésio Luiz Tozzi,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,24,2010,2010-03-05 16:33:03,Brazil,Campinas,-229.056.391,-47.059.564
5694,Jacques Wainer,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,46,2008,2008-08-31 15:18:00,Brazil,Campinas,-229.056.391,-47.059.564
117481,Guilherme Ruppert,Centro de Tecnologia da Informação Renato Archer - CTI,en_US,Published,25,2021,2021-08-06 12:24:09,Brazil,Campinas,-229.056.391,-47.059.564
71429,Félix Carvalho Rodrigues,Universidade Estadual de Campinas - Unicamp,en_US,Published,31,2017,2017-02-24 07:47:37,Brazil,Campinas,-229.056.391,-47.059.564
6014,Siome Goldenstein,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,27,2008,2008-09-24 10:41:11,Brazil,Campinas,-229.056.391,-47.059.564
6998,Luiz Camolesi Júnior,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,17,2008,2008-11-28 08:34:21,Brazil,Campinas,-229.056.391,-47.059.564
7857,Neucimar Jerônimo Leite,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,21,2009,2009-03-04 23:48:49,Brazil,Campinas,-229.056.391,-47.059.564
5962,Siome Klein Goldenstein,Universidade Estadual de Campinas - Unicamp,pt_BR,Published,29,2008,2008-09-18 23:30:33,Brazil,Campinas,-229.056.391,-47.059.564
49492,Tiago Jose de Carvalho,Universidade Estadual de Campinas - Unicamp,en_US,Published,25,2014,2014-08-10 10:20:31,Brazil,Campinas,-229.056.391,-47.059.564
117481,Jarbas Lopes Cardoso Júnior,Centro de Tecnologia da Informação Renato Archer - CTI,en_US,Published,25,2021,2021-08-06 12:24:09,Brazil,Campinas,-229.056.391,-47.059.564
49492,Anderson de Rezende Rocha,Universidade Estadual de Campinas - Unicamp,en_US,Published,25,2014,2014-08-10 10:20:31,Brazil,Campinas,-229.056.391,-47.059.564
119164,Julio Cesar dos Reis,Universidade Estadual de Campinas - Unicamp,en_US,Published,10,2021,2021-10-07 17:09:00,Brazil,Campinas,-229.056.391,-47.059.564
12509,Paulo Lumertz,Quantiza Systems,pt_BR,Published,3,2010,2010-03-21 11:40:59,Brazil,Campo Bom,-29.678.418,-510.572.268
52609,Wesley Nunes Gonçalves,Universidade Federal de Mato Grosso do Sul - UFMS,pt_BR,Published,21,2014,2014-12-29 14:56:28,Brazil,Campo Grande,-204.640.173,-546.162.947
52609,Junior Silva Souza,Universidade Federal de Mato Grosso do Sul - UFMS,pt_BR,Published,21,2014,2014-12-29 14:56:28,Brazil,Campo Grande,-204.640.173,-546.162.947
52609,Marney Pascoli Cereda,Universidade Católica de Dom Bosco - UCDB,pt_BR,Published,21,2014,2014-12-29 14:56:28,Brazil,Campo Grande,-204.640.173,-546.162.947
52609,Hemerson Pistori,Universidade Católica de Dom Bosco - UCDB,pt_BR,Published,21,2014,2014-12-29 14:56:28,Brazil,Campo Grande,-204.640.173,-546.162.947
117481,Rodrigo Bonacin Bonacin,Centro Universitário Campo Limpo Paulista - UNIFACCAMP,en_US,Published,25,2021,2021-08-06 12:24:09,Brazil,Campo Limpo Paulista,-23.207.791,-46.788.919
129990,Adriane Yaeko Togashi,Universidade Estadual do Oeste do Paraná - UNIOESTE,en_US,Published,10,2023,2023-02-05 20:39:34,Brazil,Cascavel,-249.554.996,-534.560.544
65538,Wesley Luciano Kaiser,Universidade Estadual do Oeste do Paraná - UNIOESTE,pt_BR,Published,23,2016,2016-06-16 09:08:58,Brazil,Cascavel,-249.554.996,-534.560.544
65538,Claudia Brandelero Rizzi,Universidade Estadual do Oeste do Paraná - UNIOESTE,pt_BR,Published,23,2016,2016-06-16 09:08:58,Brazil,Cascavel,-249.554.996,-534.560.544
65538,Rogério Luis Rizzi,Universidade Estadual do Oeste do Paraná - UNIOESTE,pt_BR,Published,23,2016,2016-06-16 09:08:58,Brazil,Cascavel,-249.554.996,-534.560.544
5981,Silvio Antonio Carro,Universidade Estadual do Oeste do Paraná - UNIOESTE,pt_BR,Published,15,2008,2008-09-20 21:00:09,Brazil,Cascavel,-249.554.996,-534.560.544
29997,Claudia Brandelero Rizzi,Universidade Estadual do Oeste do Paraná - UNIOESTE,pt_BR,Published,23,2012,2012-06-20 16:39:47,Brazil,Cascavel,-249.554.996,-534.560.544
129990,Matheus Raffael Simon,Universidade Estadual do Oeste do Paraná - UNIOESTE,en_US,Published,10,2023,2023-02-05 20:39:34,Brazil,Cascavel,-249.554.996,-534.560.544
129990,Adair Santa Catarina,Universidade Estadual do Oeste do Paraná - UNIOESTE,en_US,Published,10,2023,2023-02-05 20:39:34,Brazil,Cascavel,-249.554.996,-534.560.544
29997,Rogério Luís Rizzi,Universidade Estadual do Oeste do Paraná - UNIOESTE,pt_BR,Published,23,2012,2012-06-20 16:39:47,Brazil,Cascavel,-249.554.996,-534.560.544
29997,Marcos Paulo Nicoletti,Universidade Estadual do Oeste do Paraná - UNIOESTE,pt_BR,Published,23,2012,2012-06-20 16:39:47,Brazil,Cascavel,-249.554.996,-534.560.544
127207,João M. L. P.  Caldeira,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,12,2022,2022-09-16 07:56:54,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
129783,Vasco N. G. J. Soares,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,14,2023,2023-01-31 07:02:22,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
125567,Tiago  Costa,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,11,2022,2022-06-30 09:17:31,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
127207,Vitor M. T.  Aleluia,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,12,2022,2022-09-16 07:56:54,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
129783,João M. L. P.  Caldeira,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,14,2023,2023-01-31 07:02:22,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
127207,Vasco N. G.  J. Soares,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,12,2022,2022-09-16 07:56:54,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
129787,Miguel Gonçalves,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,13,2023,2023-01-31 08:56:45,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
129787,Tomás Marques,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,13,2023,2023-01-31 08:56:45,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
125567,Luís  Santos,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,11,2022,2022-06-30 09:17:31,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
125567,Vasco N. G. J. Soares,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,11,2022,2022-06-30 09:17:31,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
129787,João M. L. P. Caldeira,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,13,2023,2023-01-31 08:56:45,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
129787,Vasco N. G. J. Soares,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,13,2023,2023-01-31 08:56:45,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
129783,João Fernandes,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,14,2023,2023-01-31 07:02:22,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
125567,João M. L. P. Caldeira,Instituto Politécnico de Castelo Branco - IPCB,en_US,Published,11,2022,2022-06-30 09:17:31,Portugal,Castelo Branco,3.997.675.825,-74.460.599.299.667
94235,Lucas Moraes dos Santos,Universidade de Caxias do Sul - UCS,en_US,Published,9,2019,2019-07-03 18:22:44,Brazil,Caxias do Sul,-291.685.045,-511.796.385
94235,Vania Elisabete Schneider,Universidade de Caxias do Sul - UCS,en_US,Published,9,2019,2019-07-03 18:22:44,Brazil,Caxias do Sul,-291.685.045,-511.796.385
94235,Adriano Gomes da Silva,Universidade de Caxias do Sul - UCS,en_US,Published,9,2019,2019-07-03 18:22:44,Brazil,Caxias do Sul,-291.685.045,-511.796.385
94235,Taison Anderson Bortolin,Universidade de Caxias do Sul - UCS,en_US,Published,9,2019,2019-07-03 18:22:44,Brazil,Caxias do Sul,-291.685.045,-511.796.385
77654,Mateus Trebien,Universidade Federal da Fronteira Sul - UFFS,pt_BR,Published,8,2017,2017-10-25 19:29:05,Brazil,Chapeco,-270.922.364,-526.166.878
77654,Marco Aurélio Spohn,Universidade Federal da Fronteira Sul - UFFS,pt_BR,Published,8,2017,2017-10-25 19:29:05,Brazil,Chapeco,-270.922.364,-526.166.878
84330,Marco Aurélio Spohn,Universidade Federal da Fronteira Sul - UFFS,en_US,Published,9,2018,2018-06-28 17:51:17,Brazil,Chapeco,-270.922.364,-526.166.878
127207,Pedro D.  Gaspar,Universidade da Beira Interior - UBI,en_US,Published,12,2022,2022-09-16 07:56:54,Portugal,Covilha,402.805.658,-75.043.211
129787,Pedro D.  Gaspar,Universidade da Beira Interior - UBI,en_US,Published,13,2023,2023-01-31 08:56:45,Portugal,Covilha,402.805.658,-75.043.211
129783,Pedro D. Gaspar,Universidade da Beira Interior - UBI,en_US,Published,14,2023,2023-01-31 07:02:22,Portugal,Covilha,402.805.658,-75.043.211
125567,Pedro D.  Gaspar,Universidade da Beira Interior - UBI,en_US,Published,11,2022,2022-06-30 09:17:31,Portugal,Covilha,402.805.658,-75.043.211
8611,Fabrício Enembreck,Pontifícia Universidade Católica do Paraná - PUCPR,pt_BR,Published,24,2009,2009-05-14 16:18:10,Brazil,Curitiba,-254.295.963,-492.712.724
8611,Braulio Coelho Ávila,Pontifícia Universidade Católica do Paraná - PUCPR,pt_BR,Published,24,2009,2009-05-14 16:18:10,Brazil,Curitiba,-254.295.963,-492.712.724
25720,Aurora Trinidad Ramirez Pozo,Universidade Federal do Paraná - UFPR,pt_BR,Published,26,2012,2012-02-02 11:00:14,Brazil,Curitiba,-254.295.963,-492.712.724
8611,Adriano Francisco Ronszcka,Universidade Tecnológica Federal do Paraná – UTFPR,pt_BR,Published,24,2009,2009-05-14 16:18:10,Brazil,Curitiba,-254.295.963,-492.712.724
8611,Edson Emílio Scalabrin,Pontifícia Universidade Católica do Paraná - PUCPR,pt_BR,Published,24,2009,2009-05-14 16:18:10,Brazil,Curitiba,-254.295.963,-492.712.724
26905,Leandro Miranda Zatesko,Universidade Federal do Paraná - UFPR,pt_BR,Published,16,2012,2012-04-02 13:23:23,Brazil,Curitiba,-254.295.963,-492.712.724
